"","632","653","827","1018","1277","1640","1829","1879","2203","2212","2313","2492","2932","3109","3421","3507"
"632",0,0.887560506223825,0.886908673117961,0.888474326792331,0.887135815038073,0.886794093093883,0.889280040415375,0.887845288972263,0.888670785838009,0.889412979865443,0.886904992414835,0.890130526688019,0.884345671096078,0.887945926433805,0.888892873385931,0.88691915807554
"653",0.887560506223825,0,0.886391438541133,0.886414149946505,0.886485254711622,0.884867355814081,0.887898409503157,0.889303639396104,0.886477315628901,0.889531250956542,0.885493256173665,0.885414453594359,0.8876121962032,0.888862982345028,0.886725924906341,0.886372942732504
"827",0.886908673117961,0.886391438541133,0,0.888108096920942,0.887106868567796,0.888693322135321,0.88664342713874,0.888105150086502,0.887809637475113,0.887629104350698,0.887252445172279,0.886563875072983,0.887266041648906,0.88825150062794,0.888635281303676,0.888169797327181
"1018",0.888474326792331,0.886414149946505,0.888108096920942,0,0.886463063283626,0.886763795523798,0.885952355378362,0.88699914900905,0.886405197253553,0.887140777543743,0.885069901699749,0.888435259811375,0.886539995738,0.888036108003191,0.886823087829468,0.886327911742339
"1277",0.887135815038073,0.886485254711622,0.887106868567796,0.886463063283626,0,0.888154261552466,0.88853591046408,0.886296322197898,0.889269976970449,0.885708758858834,0.885268548196239,0.888374065165836,0.886470612987127,0.888279766678707,0.886375052206855,0.887472170776024
"1640",0.886794093093883,0.884867355814081,0.888693322135321,0.886763795523798,0.888154261552466,0,0.887781560632706,0.888235551323588,0.889063278746872,0.885989208603374,0.885064170415384,0.887598079207414,0.886103803085536,0.888916539812162,0.887826789385842,0.888275368805165
"1829",0.889280040415375,0.887898409503157,0.88664342713874,0.885952355378362,0.88853591046408,0.887781560632706,0,0.885804325359614,0.887692244020241,0.886458998080351,0.885412953883613,0.88774011639716,0.888263106301424,0.885819750768352,0.887692821090182,0.890696002941695
"1879",0.887845288972263,0.889303639396104,0.888105150086502,0.88699914900905,0.886296322197898,0.888235551323588,0.885804325359614,0,0.886598697117038,0.890181411892337,0.885631258751329,0.88937304940745,0.889583723643993,0.887916788662253,0.886175830547745,0.886254868961991
"2203",0.888670785838009,0.886477315628901,0.887809637475113,0.886405197253553,0.889269976970449,0.889063278746872,0.887692244020241,0.886598697117038,0,0.889968314542551,0.88675020527994,0.88821616441526,0.889019800930365,0.8900343640683,0.888159803968533,0.88873718077839
"2212",0.889412979865443,0.889531250956542,0.887629104350698,0.887140777543743,0.885708758858834,0.885989208603374,0.886458998080351,0.890181411892337,0.889968314542551,0,0.886862488081411,0.887813155831457,0.887223190701381,0.888432007158784,0.88729380607403,0.887788138304098
"2313",0.886904992414835,0.885493256173665,0.887252445172279,0.885069901699749,0.885268548196239,0.885064170415384,0.885412953883613,0.885631258751329,0.88675020527994,0.886862488081411,0,0.88785901347046,0.885689552314447,0.888475208475472,0.887542531082369,0.887508755716682
"2492",0.890130526688019,0.885414453594359,0.886563875072983,0.888435259811375,0.888374065165836,0.887598079207414,0.88774011639716,0.88937304940745,0.88821616441526,0.887813155831457,0.88785901347046,0,0.886489504917494,0.886183496842037,0.889230358947977,0.889021736092519
"2932",0.884345671096078,0.8876121962032,0.887266041648906,0.886539995738,0.886470612987127,0.886103803085536,0.888263106301424,0.889583723643993,0.889019800930365,0.887223190701381,0.885689552314447,0.886489504917494,0,0.885650530151624,0.888557619637856,0.88596063784538
"3109",0.887945926433805,0.888862982345028,0.88825150062794,0.888036108003191,0.888279766678707,0.888916539812162,0.885819750768352,0.887916788662253,0.8900343640683,0.888432007158784,0.888475208475472,0.886183496842037,0.885650530151624,0,0.888820690169958,0.886858762607737
"3421",0.888892873385931,0.886725924906341,0.888635281303676,0.886823087829468,0.886375052206855,0.887826789385842,0.887692821090182,0.886175830547745,0.888159803968533,0.88729380607403,0.887542531082369,0.889230358947977,0.888557619637856,0.888820690169958,0,0.888360809881682
"3507",0.88691915807554,0.886372942732504,0.888169797327181,0.886327911742339,0.887472170776024,0.888275368805165,0.890696002941695,0.886254868961991,0.88873718077839,0.887788138304098,0.887508755716682,0.889021736092519,0.88596063784538,0.886858762607737,0.888360809881682,0
